5,9,16,1986,1213,6119.2,1658,1658
9,17,1984,1992,5656.5,1853.3,1853.3,5656.5
9,17,1983,1991,5808.2,1993.6,1993.6,5808.2
9,17,1982,1990,5646.4,1788.2,1788.2,5646.4
9,16,1982,1989,5760.7,1697.3,1697.3,5760.7
9,16,1981,1988,5856.3,1718.3,1718.3,5856.3
9,17,1979,1987,5541.3,1722.5,1722.5,5541.3
9,17,1978,1986,5631.9,1919,1919,5631.9
9,17,1977,1985,5610.7,1750,1750,5610.7
9,16,1977,1984,5751,1996.2,1996.2,5751
9,16,1976,1983,5526,1784.6,1784.6,5526
9,17,1974,1982,5415.8,1770,1770,5415.8
9,16,1974,1981,5365.8,1755.4,1755.4,5365.8
9,16,1973,1980,5554.2,1863.4,1863.4,5554.2
9,16,1972,1979,5569.1,1956.7,1956.7,5569.1
9,16,1971,1978,5261.3,1764.4,1764.4,5261.3
9,17,1969,1977,5405.6,1645.6,1645.6,5405.6
9,16,1969,1976,5275,1818,1818,5275
9,16,1968,1975,5398.6,2132.7,2132.7,5398.6
9,16,1967,1974,5327.2,1966.9,1966.9,5327.2
9,16,1966,1973,5171.1,1816.9,1816.9,5171.1
9,16,1965,1972,5227.1,1870.1,1870.1,5227.1
9,16,1964,1971,5199.4,2051.9,2051.9,5199.4
9,16,1963,1970,5378.8,2261.3,2261.3,5378.8
9,16,1962,1969,5042.1,2086.9,2086.9,5042.1
9,16,1961,1968,5129.8,1805.5,1805.5,5129.8
9,16,1960,1967,4903.5,2172.1,2172.1,4903.5
9,16,1959,1966,5156.4,2310.3,2310.3,5156.4
9,16,1958,1965,5128.1,2216.8,2216.8,5128.1
9,16,1957,1964,4930.1,2002.8,2002.8,4930.1
9,16,1956,1963,4951.6,1832.3,1832.3,4951.6
9,16,1955,1962,4893.6,2087.3,2087.3,4893.6
9,16,1954,1961,5073.7,2352.2,2352.2,5073.7
9,16,1953,1960,4791.4,2091.2,2091.2,4791.4
9,16,1952,1959,4821.7,1894.3,1894.3,4821.7
9,16,1951,1958,4735.9,2187.2,2187.2,4735.9
9,16,1950,1957,4895.8,2328.4,2328.4,4895.8
9,16,1949,1956,4911.9,2423.7,2423.7,4911.9
9,16,1948,1955,4629.3,2236.1,2236.1,4629.3
9,16,1947,1954,4813,2004.6,2004.6,4813
