6,9,17,1985,769.66,4004,1451,1451
5,9,17,1984,1026.4,3966.3,1223.7,1223.7
5,9,17,1983,660.23,3974.9,1227.3,1227.3
9,17,1982,1990,3873.3,1383.3,1383.3,3873.3
9,17,1981,1989,3652.3,1340.3,1340.3,3652.3
5,9,17,1980,627.69,4006.1,1268.9,1268.9
9,16,1980,1987,3928.2,1258.5,1258.5,3928.2
9,16,1979,1986,3924.4,1290.8,1290.8,3924.4
9,17,1977,1985,3811.5,1325,1325,3811.5
9,17,1976,1984,3759.8,1264.7,1264.7,3759.8
9,16,1976,1983,3779.4,1316.1,1316.1,3779.4
9,16,1975,1982,3775.4,1328.9,1328.9,3775.4
9,16,1974,1981,3807.3,1205.5,1205.5,3807.3
9,16,1973,1980,3595.5,1151.2,1151.2,3595.5
9,16,1972,1979,3763.3,1202.3,1202.3,3763.3
9,16,1971,1978,3802.4,1419.3,1419.3,3802.4
9,16,1970,1977,3727.8,1416.9,1416.9,3727.8
9,16,1969,1976,3654.6,1195,1195,3654.6
9,16,1968,1975,3472.3,1272.9,1272.9,3472.3
9,16,1967,1974,3638,1502.5,1502.5,3638
9,16,1966,1973,3631,1532.9,1532.9,3631
9,16,1965,1972,3651.4,1453.2,1453.2,3651.4
9,16,1964,1971,3440,1297.4,1297.4,3440
9,16,1963,1970,3616.9,1283.5,1283.5,3616.9
9,16,1962,1969,3570.6,1587.8,1587.8,3570.6
9,16,1961,1968,3549.6,1567.4,1567.4,3549.6
9,16,1960,1967,3507.6,1346.3,1346.3,3507.6
9,16,1959,1966,3238.4,1351.8,1351.8,3238.4
9,16,1958,1965,3471.9,1504.8,1504.8,3471.9
9,16,1957,1964,3403.4,1560.4,1560.4,3403.4
9,16,1956,1963,3413.3,1586.9,1586.9,3413.3
9,16,1955,1962,3332.7,1342.4,1342.4,3332.7
9,16,1954,1961,3338.4,1384.5,1384.5,3338.4
9,16,1953,1960,3379.4,1704.9,1704.9,3379.4
9,16,1952,1959,3305.1,1703.8,1703.8,3305.1
9,16,1951,1958,3307.1,1568.5,1568.5,3307.1
9,16,1950,1957,3113,1525.3,1525.3,3113
9,16,1949,1956,3345.4,1560.1,1560.1,3345.4
9,16,1948,1955,3335.1,1761.3,1761.3,3335.1
9,16,1947,1954,3306.6,1751.3,1751.3,3306.6
