5,7,9,17,1417.5,1648.3,4940.2,1789.2
9,17,1984,1992,4605.2,1707.5,1707.5,4605.2
9,16,1984,1991,4947.1,1423.1,1423.1,4947.1
9,16,1983,1990,4781.1,1484.5,1484.5,4781.1
9,17,1981,1989,4861.3,1515.2,1515.2,4861.3
9,17,1980,1988,4596.5,1580.7,1580.7,4596.5
9,17,1979,1987,4847.6,1530.8,1530.8,4847.6
9,16,1979,1986,4827.5,1546.1,1546.1,4827.5
9,16,1978,1985,4711.8,1459.1,1459.1,4711.8
9,17,1976,1984,4756.3,1633,1633,4756.3
9,17,1975,1983,4561.4,1560.2,1560.2,4561.4
9,16,1975,1982,4824.9,1693.6,1693.6,4824.9
9,16,1974,1981,4799.5,1794.1,1794.1,4799.5
9,16,1973,1980,4673.8,1726.1,1726.1,4673.8
9,17,1971,1979,4600.9,1518.9,1518.9,4600.9
9,17,1970,1978,4557.3,1391.1,1391.1,4557.3
9,16,1970,1977,4736.7,1742.6,1742.6,4736.7
9,16,1969,1976,4692.3,1728.6,1728.6,4692.3
9,16,1968,1975,4653,1565.2,1565.2,4653
9,16,24,1959,4435.7,1524.8,1009.4,1009.4
9,16,1966,1973,4650,1572.6,1572.6,4650
9,16,1965,1972,4662.4,1779.3,1779.3,4662.4
9,16,1964,1971,4491.6,1654.8,1654.8,4491.6
9,16,1963,1970,4501.1,1442.6,1442.6,4501.1
9,16,1962,1969,4298,1611.7,1611.7,4298
9,16,1961,1968,4611.5,1967.5,1967.5,4611.5
9,16,1960,1967,4464.3,1989.6,1989.6,4464.3
9,16,1959,1966,4424,1829.7,1829.7,4424
9,16,24,1950,4306.2,1597,1015,1015
9,16,1957,1964,4341.2,1642.1,1642.1,4341.2
9,16,1956,1963,4442.4,1912.6,1912.6,4442.4
9,16,1955,1962,4271.7,1841.9,1841.9,4271.7
9,16,1954,1961,4343.3,1639.1,1639.1,4343.3
9,16,24,1945,4025.5,1688.1,1009.3,1009.3
9,16,1952,1959,4280,1784.4,1784.4,4280
9,16,1951,1958,4270.4,1945.6,1945.6,4270.4
9,16,1950,1957,4149.3,1828.1,1828.1,4149.3
9,16,1949,1956,4156,1466.3,1466.3,4156
9,16,1948,1955,3941.4,1754.7,1754.7,3941.4
9,16,1947,1954,4201.5,2100.1,2100.1,4201.5
