5,7,9,17,744.64,1266.9,3572.9,864
5,9,17,1984,1337,3553.3,861.81,861.81
5,9,17,1983,892.09,3424.5,899,899
9,17,1982,1990,3411,992.5,992.5,3411
5,9,17,1981,799.41,3446.7,893.03,893.03
5,9,16,1981,837.22,3569.9,933.77,933.77
9,17,1979,1987,3499.8,890.36,890.36,3499.8
9,17,1978,1986,3538.5,955.83,955.83,3538.5
9,17,1977,1985,3465.3,881.26,881.26,3465.3
9,16,1977,1984,3601,932.7,932.7,3601
9,16,1976,1983,3546.6,1021.4,1021.4,3546.6
9,16,1975,1982,3372.8,858.19,858.19,3372.8
9,17,1973,1981,3487.8,959.54,959.54,3487.8
9,16,1973,1980,3365,877.42,877.42,3365
9,16,1972,1979,3466.1,981.91,981.91,3466.1
9,16,1971,1978,3398.3,892.38,892.38,3398.3
9,16,1970,1977,3260.4,806.25,806.25,3260.4
9,16,1969,1976,3311.7,756.04,756.04,3311.7
9,16,1968,1975,3243.5,884.51,884.51,3243.5
9,16,1967,1974,3417.9,1026,1026,3417.9
9,16,1966,1973,3191.3,838.96,838.96,3191.3
9,17,1964,1972,3207.3,720.13,720.13,3207.3
9,16,1964,1971,3113.5,884.87,884.87,3113.5
9,16,1963,1970,3245.4,963.95,963.95,3245.4
9,16,1962,1969,3278.6,1007.7,1007.7,3278.6
9,16,1961,1968,3103.1,877.81,877.81,3103.1
9,16,1960,1967,3171.2,695.35,695.35,3171.2
9,16,1959,1966,3097.3,862.97,862.97,3097.3
9,16,1958,1965,3164.5,1063,1063,3164.5
9,16,1957,1964,3083.3,853.28,853.28,3083.3
9,16,1956,1963,3045.2,754.32,754.32,3045.2
9,16,1955,1962,2990.4,792.11,792.11,2990.4
9,16,1954,1961,2960.4,861.07,861.07,2960.4
9,16,1953,1960,3035.1,999.6,999.6,3035.1
9,16,1952,1959,2829.8,826.11,826.11,2829.8
9,16,1951,1958,2951.3,706.76,706.76,2951.3
9,16,1950,1957,2874.5,889.87,889.87,2874.5
9,16,1949,1956,2991.8,957.47,957.47,2991.8
9,16,1948,1955,2980.8,967,967,2980.8
9,16,1947,1954,2893.5,878.46,878.46,2893.5
