5,9,17,1985,1578.6,5572.7,3718.3,3718.3
6,9,17,1984,1499,5927.9,3595.9,3595.9
5,9,17,1983,912.39,5450.5,3637.1,3637.1
3,5,9,17,713.7,1519.5,5182.2,3637.5
9,16,1982,1989,5595.6,3528.1,3528.1,5595.6
9,16,1981,1988,5724.4,3790.5,3790.5,5724.4
9,16,1980,1987,5554.5,3771.8,3771.8,5554.5
5,9,17,1978,977.63,5311.9,3699.9,3699.9
5,9,17,24,816.86,5526.5,3672.3,647.69
9,16,1977,1984,5671.7,4039.4,4039.4,5671.7
9,16,1976,1983,5528.1,4035.3,4035.3,5528.1
9,16,1975,1982,5373.3,3761.9,3761.9,5373.3
5,9,16,1974,1025.4,5038.6,3832.6,3832.6
9,16,1973,1980,5602.2,4205.1,4205.1,5602.2
9,16,1972,1979,5654,4258.8,4258.8,5654
9,16,1971,1978,5382.8,4043.3,4043.3,5382.8
3,9,16,1970,745.43,4944.9,4024,4024
9,16,1969,1976,5394.6,4192.9,4192.9,5394.6
9,16,1968,1975,5373.2,4426.2,4426.2,5373.2
9,16,1967,1974,5169.7,4410.5,4410.5,5169.7
9,16,1966,1973,5025,4125,4125,5025
9,16,24,1957,5199.8,4312,616.22,616.22
9,16,1964,1971,5361.9,4751.7,4751.7,5361.9
9,16,1963,1970,5166.8,4628,4628,5166.8
9,16,1962,1969,5053.8,4405.1,4405.1,5053.8
9,16,1961,1968,4709.3,4523.4,4523.4,4709.3
9,16,1960,1967,5193.6,4782.6,4782.6,5193.6
9,16,1959,1966,5220.4,4783.3,4783.3,5220.4
9,16,1958,1965,5086.5,4627.6,4627.6,5086.5
9,16,1957,1964,4670.9,4442,4442,4670.9
9,16,1956,1963,5043.9,4576.2,4576.2,5043.9
9,16,1955,1962,5083.2,4871.8,4871.8,5083.2
9,16,1954,1961,4799.3,4813.5,4813.5,4799.3
9,16,1953,1960,4656,4452.8,4452.8,4656
9,16,1952,1959,4848.9,4679.5,4679.5,4848.9
9,16,1951,1958,5016.5,5190.6,5190.6,5016.5
9,16,1950,1957,4785.5,5086.5,5086.5,4785.5
9,16,1949,1956,4789.5,4797.7,4797.7,4789.5
9,16,1948,1955,4381,4943.4,4943.4,4381
9,16,1947,1954,4817,5269.6,5269.6,4817
