9,17,1985,1993,393.68,356.55,356.55,393.68
9,17,1984,1992,411.11,336.65,336.65,411.11
9,17,1983,1991,402.67,328.91,328.91,402.67
9,17,1982,1990,351.36,325.98,325.98,351.36
9,17,1981,1989,385.85,317.99,317.99,385.85
9,16,1981,1988,400.33,333.66,333.66,400.33
9,16,1980,1987,390.14,339.6,339.6,390.14
9,16,1979,1986,357.3,335.57,335.57,357.3
9,17,1977,1985,372.46,334.25,334.25,372.46
9,16,1977,1984,390.37,358.27,358.27,390.37
9,16,1976,1983,394.15,364.45,364.45,394.15
9,16,1975,1982,377.45,354.84,354.84,377.45
9,16,1974,1981,347.61,346.01,346.01,347.61
9,16,1973,1980,376.18,380.21,380.21,376.18
9,16,1972,1979,396.46,385.61,385.61,396.46
9,16,1971,1978,384.4,372.07,372.07,384.4
9,16,1970,1977,338.04,357.35,357.35,338.04
9,16,1969,1976,371.86,359.84,359.84,371.86
9,16,1968,1975,376.53,378.04,378.04,376.53
9,16,1967,1974,370.45,388.21,388.21,370.45
9,16,1966,1973,338.89,372.74,372.74,338.89
9,16,1965,1972,354.02,374.93,374.93,354.02
9,16,1964,1971,365.21,411.56,411.56,365.21
9,16,1963,1970,370.31,411.82,411.82,370.31
9,16,1962,1969,358.11,405.88,405.88,358.11
9,16,1961,1968,320.8,398.38,398.38,320.8
9,16,1960,1967,348.81,428.29,428.29,348.81
9,16,1959,1966,363.74,429.91,429.91,363.74
9,16,1958,1965,356.13,431.42,431.42,356.13
9,16,1957,1964,311.64,395.62,395.62,311.64
9,16,1956,1963,343.95,398.16,398.16,343.95
9,16,1955,1962,345.26,415.48,415.48,345.26
9,16,1954,1961,344.51,423.58,423.58,344.51
9,16,1953,1960,314.58,398.89,398.89,314.58
9,16,1952,1959,325.82,414.23,414.23,325.82
9,16,1951,1958,338.45,452.53,452.53,338.45
9,16,1950,1957,340.32,458.63,458.63,340.32
9,16,1949,1956,332.17,441.67,441.67,332.17
9,16,1948,1955,299.44,440.67,440.67,299.44
9,16,1947,1954,326.55,468.46,468.46,326.55
