5,7,9,17,1114.3,1378.5,4526,1953.9
5,9,17,1984,1582.1,4587.9,1739.3,1739.3
5,9,17,1983,1470.5,4975.8,1583.4,1583.4
5,9,17,1982,1208.7,4825.1,1620,1620
9,17,1981,1989,4508.4,1707.4,1707.4,4508.4
9,17,1980,1988,4287.4,1882.5,1882.5,4287.4
9,17,1979,1987,4274.3,1628.2,1628.2,4274.3
9,16,1979,1986,4614.1,1597.7,1597.7,4614.1
9,16,1978,1985,4607.4,1497.2,1497.2,4607.4
9,16,1977,1984,4689.6,1456.9,1456.9,4689.6
9,17,1975,1983,4552.8,1518.8,1518.8,4552.8
9,17,1974,1982,4507.6,1448.2,1448.2,4507.6
9,16,1974,1981,4279.5,1623.4,1623.4,4279.5
9,16,1973,1980,4114.2,1649.1,1649.1,4114.2
9,16,1972,1979,4259.2,1578.3,1578.3,4259.2
9,16,1971,1978,4167.9,1568.5,1568.5,4167.9
9,16,1970,1977,4563.5,1788.9,1788.9,4563.5
9,16,1969,1976,4626.4,1882.3,1882.3,4626.4
9,16,1968,1975,4293.2,1670.7,1670.7,4293.2
9,17,1966,1974,4089.1,1517,1517,4089.1
9,16,1966,1973,3865.4,1628.5,1628.5,3865.4
9,16,1965,1972,4208.2,1927.4,1927.4,4208.2
9,16,1964,1971,4191.5,1819,1819,4191.5
9,16,1963,1970,4299.8,1563.8,1563.8,4299.8
9,16,1962,1969,4249.3,1612.5,1612.5,4249.3
9,16,1961,1968,4332.2,1846.8,1846.8,4332.2
9,16,1960,1967,4202.8,1930.6,1930.6,4202.8
9,16,1959,1966,3790.4,1847.1,1847.1,3790.4
9,16,1958,1965,3860.7,1791.1,1791.1,3860.7
9,16,1957,1964,3766.5,1890.7,1890.7,3766.5
9,16,1956,1963,4121.7,2117.4,2117.4,4121.7
9,16,1955,1962,4181.4,2058,2058,4181.4
9,16,1954,1961,4108.1,2026.7,2026.7,4108.1
9,16,1953,1960,3959.9,1791.5,1791.5,3959.9
9,16,1952,1959,3711.5,1816.1,1816.1,3711.5
9,16,1951,1958,3774.4,2205.7,2205.7,3774.4
9,16,1950,1957,3777.7,2157.4,2157.4,3777.7
9,16,1949,1956,3903.6,1831.7,1831.7,3903.6
9,16,1948,1955,3790.1,1841,1841,3790.1
9,16,1947,1954,4094.2,2007.1,2007.1,4094.2
