7,9,17,1985,1318.5,2720.3,1812.8,1812.8
9,17,1984,1992,2579.5,1715.1,1715.1,2579.5
9,17,1983,1991,2659,1639.3,1639.3,2659
9,17,1982,1990,2375.4,1720.8,1720.8,2375.4
9,17,1981,1989,2556.5,1693.6,1693.6,2556.5
9,17,1980,1988,2609.4,1511,1511,2609.4
9,16,1980,1987,2701.1,1539.5,1539.5,2701.1
9,17,1978,1986,2674.9,1568.7,1568.7,2674.9
9,17,1977,1985,2466.2,1570.8,1570.8,2466.2
9,17,1976,1984,2695.8,1595.1,1595.1,2695.8
9,16,1976,1983,2690.3,1687.2,1687.2,2690.3
9,16,1975,1982,2623,1692.8,1692.8,2623
9,17,1973,1981,2558.2,1610.4,1610.4,2558.2
9,16,1973,1980,2409.9,1572.5,1572.5,2409.9
9,16,1972,1979,2614.7,1693.8,1693.8,2614.7
9,16,1971,1978,2641.1,1677,1677,2641.1
9,16,1970,1977,2587.6,1612.9,1612.9,2587.6
9,16,1969,1976,2371.6,1459.5,1459.5,2371.6
9,16,1968,1975,2430.5,1496.4,1496.4,2430.5
9,16,1967,1974,2500.4,1635.1,1635.1,2500.4
9,16,1966,1973,2480.9,1596.1,1596.1,2480.9
9,16,1965,1972,2541.4,1480,1480,2541.4
9,16,1964,1971,2332,1557.6,1557.6,2332
9,16,1963,1970,2510.6,1584.6,1584.6,2510.6
9,16,1962,1969,2505.8,1759.3,1759.3,2505.8
9,16,1961,1968,2419.3,1747.6,1747.6,2419.3
9,16,1960,1967,2357.1,1547.8,1547.8,2357.1
9,16,1959,1966,2332.2,1550.6,1550.6,2332.2
9,16,1958,1965,2454.2,1791.4,1791.4,2454.2
9,16,1957,1964,2433.2,1666.1,1666.1,2433.2
9,16,1956,1963,2423.3,1610.5,1610.5,2423.3
9,16,1955,1962,2218.2,1478.2,1478.2,2218.2
9,16,1954,1961,2277,1490.4,1490.4,2277
9,16,1953,1960,2334.9,1618.3,1618.3,2334.9
9,16,1952,1959,2285.8,1600.5,1600.5,2285.8
9,16,1951,1958,2290.4,1412.1,1412.1,2290.4
9,16,1950,1957,2176.1,1470.3,1470.3,2176.1
9,16,1949,1956,2360,1589.7,1589.7,2360
9,16,1948,1955,2348.4,1719.6,1719.6,2348.4
9,16,1947,1954,2260.1,1756.8,1756.8,2260.1
